delay,heading,ramp_inclinaison,motor_name,radius,mass,inertia,center_of_mass_without_motor,cone_length,rocket_length,fin_cat,number_of_ailerons,root_chord,tip_chord,span,fins_pos,fin_inclinaison,drag_coeff,trigger,rocket_id,trajectory_file,wind_velocity_x,wind_velocity_y
9,296.60817794483006,88.03005474733973,Pro75M1670,0.0661198406061024,24.46276110257348,"(25.82886004264884, 25.82886004264884, 0.027457908893396867)",1.643312831744546,0.2458484463588787,2.9666999572911616,trapezoidal,4,0.160334597356924,0.0831527530412798,0.1016233663104261,0.0836472348484643,0.0,0.8718332847625159,apogee,rocket_0479,dataset\trajectories\rocket_0479_trajectory.csv,4.7680824548482805,1.2300022932810386
1,71.8776863317375,87.26549126440047,Pro75-3G,0.071275300734436,17.10303235809291,"(12.80765473128227, 12.80765473128227, 0.0302159815594139)",1.175960840993953,0.288920483624012,1.522418063115643,elyptique,3,0.2661087865898509,0.1112923122517901,0.19385217196477,0.0844680381316673,0.0,0.8423854742372302,apogee,rocket_0480,dataset\trajectories\rocket_0480_trajectory.csv,5.303418361183951,-2.9115936881093742
6,107.4223997241248,86.9091649611326,Pro75M1670,0.0927988428142238,23.057315234610385,"(17.00665959671411, 17.00665959671411, 0.0883399532220784)",1.045698839719777,0.2536424507893485,1.7119326730381423,trapezoidal,4,0.1581329604905653,0.1235460888301827,0.1638814992424998,0.0459797905736913,0.0,1.1278737308206108,apogee,rocket_0481,dataset\trajectories\rocket_0481_trajectory.csv,4.912608953947915,-1.8730021756230184
9,49.97598023150398,85.40820015320894,Pro75M1670,0.0819843167033564,8.228329656263451,"(4.571962242722162, 4.571962242722162, 0.04026277304559341)",1.1382673458849033,0.4237500366137736,2.0868052417052594,elyptique,3,0.1556152685546367,0.1154710496532395,0.2179045470046277,0.0952607167509128,0.0,0.8317874993696949,apogee,rocket_0482,dataset\trajectories\rocket_0482_trajectory.csv,4.7680824548482805,1.2300022932810386
6,35.47712184010117,85.01530860388021,Pro54-5G Barasinga,0.1412394726389902,19.251623639948388,"(23.552169998093387, 23.552169998093387, 0.02923579425836323)",1.6652967866147506,0.2232030198586143,2.67933918124358,elyptique,4,0.2505259161788056,0.1203118859925395,0.1954617733772639,0.0629872935614575,0.0,1.1410174880826056,apogee,rocket_0483,dataset\trajectories\rocket_0483_trajectory.csv,4.912608953947915,-1.8730021756230184
1,27.419327907701764,87.54182257206409,Pro75-3G,0.0762114236822225,20.46643128608434,"(14.895165923365909, 14.895165923365909, 0.04806725293789092)",1.6575378335203426,0.4065652264216017,2.2677387901874084,elyptique,3,0.3185583060305512,0.0956517930614414,0.1587615408078121,0.0924282440359409,0.0,1.0506457748920313,apogee,rocket_0484,dataset\trajectories\rocket_0484_trajectory.csv,5.303418361183951,-2.9115936881093742
9,80.1039694837767,86.51426443668166,Pro75M1670,0.0823687458839544,8.634223482231736,"(5.111319891654971, 5.111319891654971, 0.014408317974304082)",1.3166729177767609,0.5903039046851656,2.1900622051670915,elyptique,4,0.3072070126446893,0.2169895513094913,0.1621293682505297,0.034543812528349,0.0,1.033209709111962,apogee,rocket_0485,dataset\trajectories\rocket_0485_trajectory.csv,4.7680824548482805,1.2300022932810386
6,117.63766235913666,85.34193988986418,Pro75-3G,0.0689575534751169,14.938883903434863,"(14.487970818031327, 14.487970818031327, 0.04581120828980485)",0.9565678396924782,0.3847007812175055,1.7736200703209728,elyptique,4,0.229972407492791,0.1291713162648379,0.2475969543172007,0.0006592747860769,0.0,0.9813168664131297,apogee,rocket_0486,dataset\trajectories\rocket_0486_trajectory.csv,4.912608953947915,-1.8730021756230184
0,36.29403577742894,87.66900654186256,Pro54-5G Barasinga,0.0750183513002181,11.098404685060256,"(14.46103378850638, 14.46103378850638, 0.05169078487299496)",1.4000614632981114,0.3534990143333261,2.3572863529012693,elyptique,3,0.1584618231082101,0.0618992099089631,0.2063912497402839,0.0421979912756357,0.0,0.8613326776254947,apogee,rocket_0487,dataset\trajectories\rocket_0487_trajectory.csv,-0.6212437802898702,-4.646500590699122
5,153.3869078966691,87.84450820818306,Pro54-5G Barasinga,0.0841994758100175,21.00767066350993,"(29.785686370350295, 29.785686370350295, 0.07038683391072975)",1.5992329220522945,0.4124269610690866,2.145932840962749,elyptique,4,0.2157328635188956,0.0929064324115455,0.1728582480477587,0.0679173691806499,0.0,1.094233032559082,apogee,rocket_0488,dataset\trajectories\rocket_0488_trajectory.csv,6.282744454069812,1.6485011583201494
0,96.869800123768,86.02670437297328,Pro54-5G Barasinga,0.0986691050251622,21.7448138637775,"(21.44499681597035, 21.44499681597035, 0.08439868104733367)",1.938970955438612,0.3214499227078963,2.480274982957754,trapezoidal,3,0.326841697075367,0.2338651479167458,0.115719747296261,0.0067572940349824,0.0,0.8449084918265437,apogee,rocket_0489,dataset\trajectories\rocket_0489_trajectory.csv,-0.6212437802898702,-4.646500590699122
6,323.3265858965811,85.24733211984135,Pro75M1670,0.073308198442483,22.79895912776203,"(28.199936287001208, 28.199936287001208, 0.06894299971525161)",1.0025635190413584,0.5431983426825409,1.626534456824739,elyptique,3,0.1981414597107958,0.0916666973083195,0.169133373748882,0.013009821531143,0.0,0.9015768500278056,apogee,rocket_0490,dataset\trajectories\rocket_0490_trajectory.csv,4.912608953947915,-1.8730021756230184
2,155.20879852004953,84.50419925350934,Pro75-3G,0.061958377172044,10.010533736577884,"(13.333075132728922, 13.333075132728922, 0.012903891194223407)",1.1417682254276753,0.3184092472881744,2.1725029573855794,elyptique,3,0.2718646794058143,0.0941178840936936,0.1351302162114647,0.070321338805543,0.0,1.1801807511766214,apogee,rocket_0491,dataset\trajectories\rocket_0491_trajectory.csv,1.608033872343398,0.7061553753772967
0,9.354065435364577,85.20782726303833,Pro75M1670,0.0460095643858361,6.990670171190015,"(5.131380405697492, 5.131380405697492, 0.027139455173372344)",1.0310542900243382,0.5011736819466952,1.9709405263462012,trapezoidal,3,0.2999745548965667,0.1328443013861781,0.161462541899566,0.0713716736327912,0.0,1.1775350391920814,apogee,rocket_0492,dataset\trajectories\rocket_0492_trajectory.csv,-0.6212437802898702,-4.646500590699122
0,348.4352179581782,88.81561113192578,Pro75M1670,0.0967135390991789,17.276202593682093,"(13.064551881448034, 13.064551881448034, 0.04311358709779922)",1.229582275087211,0.2878049340522904,1.817396257194301,elyptique,4,0.2694874239791578,0.2074096052530701,0.2016362374318455,0.0159941489175425,0.0,0.9943297778225844,apogee,rocket_0493,dataset\trajectories\rocket_0493_trajectory.csv,-0.6212437802898702,-4.646500590699122
0,267.9122850246362,85.04034333994632,Pro54-5G Barasinga,0.0705191705421881,22.1772936708402,"(26.937598751564718, 26.937598751564718, 0.022827605646261212)",1.2029702683271517,0.4781433316553904,2.252234511792768,trapezoidal,4,0.2455807809544842,0.1496938275919581,0.1005957090393589,0.0729335295003447,0.0,0.9907857841609464,apogee,rocket_0494,dataset\trajectories\rocket_0494_trajectory.csv,-0.6212437802898702,-4.646500590699122
1,354.5218017825424,86.85338415306266,Pro54-5G Barasinga,0.1001522336913354,17.69104795418758,"(25.843051834687934, 25.843051834687934, 0.0464530920297263)",1.1101852880797392,0.4600095024746586,1.8108011232448864,elyptique,3,0.278091875127825,0.11614951883429,0.2186875188653742,0.033187661225466,0.0,0.9695924784493172,apogee,rocket_0495,dataset\trajectories\rocket_0495_trajectory.csv,5.303418361183951,-2.9115936881093742
3,228.88472656142173,88.01362112800217,Pro75-3G,0.0477113551659351,12.558441145387032,"(17.88001326231435, 17.88001326231435, 0.050598872442061626)",1.3166957305422593,0.4601576873483014,1.882840776186812,elyptique,4,0.2811146155520274,0.0566537521689301,0.178183102686962,0.0993674525522015,0.0,1.1050526242773828,apogee,rocket_0496,dataset\trajectories\rocket_0496_trajectory.csv,6.967332611352143,2.101370577432974
7,45.20829548037949,84.24558080387412,Pro75M1670,0.054047260294883,24.602462000959648,"(24.691437332350727, 24.691437332350727, 0.11942527380100351)",1.4866555890388853,0.2598275925178558,2.4260762923444137,elyptique,4,0.2101358833711875,0.0672361816986787,0.1645947904293106,0.0087237919275389,0.0,1.0758520559650353,apogee,rocket_0497,dataset\trajectories\rocket_0497_trajectory.csv,0.8553557901269276,-0.8668993543738457
10,230.77377528129225,87.99093163096384,Pro54-5G Barasinga,0.1418305712200776,9.88712449292091,"(9.148224143913453, 9.148224143913453, 0.04199592120900765)",1.191536035300442,0.210464090480615,1.7447950609224097,trapezoidal,3,0.2249151873193882,0.0504711526092076,0.2364817660815741,0.0814158858785632,0.0,0.8728986787850133,apogee,rocket_0498,dataset\trajectories\rocket_0498_trajectory.csv,6.90157337563771,2.578978864499523
1,49.40034535518074,85.08904387046535,Pro75M1670,0.1277821546938373,13.96071729465435,"(17.261881714752615, 17.261881714752615, 0.04066789319756731)",2.2113223393749863,0.4607297935341296,2.992466358538401,elyptique,4,0.3033027182136918,0.1518556608118932,0.1688259544948759,0.0545480525884887,0.0,0.8194198136011205,apogee,rocket_0499,dataset\trajectories\rocket_0499_trajectory.csv,5.303418361183951,-2.9115936881093742
4,58.810592241563576,86.49948031258572,Pro54-5G Barasinga,0.1223160006563019,6.215117443498479,"(7.46384172223755, 7.46384172223755, 0.03040408126945066)",1.4523624307707728,0.585843975121408,2.694623361522236,trapezoidal,3,0.190845582543626,0.1195689631101799,0.1779285658042119,0.0373873866958441,0.0,1.0048356016287945,apogee,rocket_0500,dataset\trajectories\rocket_0500_trajectory.csv,9.825440919879334,-2.386579214327943
2,258.4324201899004,84.55956800604615,Pro75-3G,0.0895126810637453,16.260327313789784,"(16.254300867747034, 16.254300867747034, 0.025456818907601715)",1.101327916636151,0.3875552594729974,2.174778933512445,elyptique,3,0.1665792757821073,0.1097892450449774,0.1942325509209198,0.0960322287063888,0.0,1.1864733941085412,apogee,rocket_0501,dataset\trajectories\rocket_0501_trajectory.csv,1.608033872343398,0.7061553753772967
2,220.6991194488265,84.79694465686899,Pro54-5G Barasinga,0.1267786918886195,23.17968824160761,"(20.516886364618692, 20.516886364618692, 0.0675566610658744)",1.927755904872745,0.3463732579385078,2.5776827099818345,elyptique,4,0.2779331783953255,0.0516708856268828,0.1015735346542568,0.0876693626385497,0.0,0.907625193843916,apogee,rocket_0502,dataset\trajectories\rocket_0502_trajectory.csv,1.608033872343398,0.7061553753772967
2,183.64974157986973,87.32085200338531,Pro75M1670,0.1439052910644291,11.615423496194516,"(7.911631773392015, 7.911631773392015, 0.02325643855481082)",2.051605070582999,0.2525870436471696,2.5973993986849626,trapezoidal,4,0.2713979934100873,0.1703278581742689,0.1782519958846442,0.0148022392104237,0.0,0.9427724085549904,apogee,rocket_0503,dataset\trajectories\rocket_0503_trajectory.csv,1.608033872343398,0.7061553753772967
2,145.56209179464005,86.26850233145865,Pro75-3G,0.1488767529891926,23.293949731360858,"(20.650150603991406, 20.650150603991406, 0.06294009345343228)",1.4062621030552502,0.2267039638841203,2.3932033971024853,trapezoidal,4,0.3324258067533513,0.2591122437696982,0.1911865955330985,0.0476626599302873,0.0,1.071891987561917,apogee,rocket_0504,dataset\trajectories\rocket_0504_trajectory.csv,1.608033872343398,0.7061553753772967
4,95.71810297776916,88.66129604839377,Pro75-3G,0.0872937447163049,8.139929185589665,"(8.997430891000025, 8.997430891000025, 0.039565574615813115)",1.2498293619081229,0.4608301704336987,1.6740933706536267,trapezoidal,4,0.3101698497800661,0.2230742291362992,0.2354012899519294,0.0568343210061505,0.0,1.038410801511441,apogee,rocket_0505,dataset\trajectories\rocket_0505_trajectory.csv,9.825440919879334,-2.386579214327943
9,198.2162375581177,84.4366602862484,Pro75-3G,0.1413871712537022,19.978662825697374,"(18.743538898573544, 18.743538898573544, 0.0742785647675343)",1.6934791436332568,0.2594371985893313,2.804116009831601,elyptique,3,0.2582396268221426,0.1406812034354369,0.2237400952366662,0.0757794028936641,0.0,1.1860439375582263,apogee,rocket_0506,dataset\trajectories\rocket_0506_trajectory.csv,4.7680824548482805,1.2300022932810386
3,176.8701752616315,86.78507448479145,Pro75M1670,0.1122084286786305,11.086786707346734,"(9.247597634554523, 9.247597634554523, 0.017325216395034274)",1.7423554539982682,0.4359410041824302,2.927769020234231,trapezoidal,4,0.1719116719927844,0.1359512966169595,0.1557560537443064,0.0794437314496458,0.0,0.9476229504440488,apogee,rocket_0507,dataset\trajectories\rocket_0507_trajectory.csv,6.967332611352143,2.101370577432974
6,35.357708248163895,86.7660240825943,Pro54-5G Barasinga,0.0421912246394258,8.245158870980616,"(7.569348826192322, 7.569348826192322, 0.009560839508973436)",1.2747790609724812,0.3226832755244405,2.0988867532533444,trapezoidal,4,0.246230999887516,0.110461206910023,0.2481465349190335,0.027464021106144,0.0,1.163169448858192,apogee,rocket_0508,dataset\trajectories\rocket_0508_trajectory.csv,4.912608953947915,-1.8730021756230184
0,80.01003933029683,86.11468184958427,Pro75M1670,0.0622832206190723,11.372400243163812,"(5.852871671270449, 5.852871671270449, 0.053947040711399906)",1.486342380155897,0.3923619339947144,2.1803266220539825,trapezoidal,4,0.2076410269587541,0.1511611893901074,0.1371990613583491,0.0965344264178695,0.0,1.1874746583436635,apogee,rocket_0509,dataset\trajectories\rocket_0509_trajectory.csv,-0.6212437802898702,-4.646500590699122
0,121.97232118586756,84.40683513562855,Pro54-5G Barasinga,0.0526951932729615,22.07443002350324,"(23.718736541183567, 23.718736541183567, 0.10442729059267884)",1.1134494357541402,0.2624429902762765,2.0061342226935595,elyptique,3,0.2255980923519662,0.1079967180765485,0.1645388637793456,0.0638106693675454,0.0,0.9429835510259956,apogee,rocket_0510,dataset\trajectories\rocket_0510_trajectory.csv,-0.6212437802898702,-4.646500590699122
6,79.66646441786617,84.63288258630948,Pro54-5G Barasinga,0.1379046934616329,12.18866084370449,"(12.68418919805081, 12.68418919805081, 0.03234302832606454)",1.6477978717152508,0.3309812000450549,2.487673883044188,trapezoidal,4,0.2004441214382362,0.0899940833965577,0.1494589123453067,0.0394226982366674,0.0,1.168128387374138,apogee,rocket_0511,dataset\trajectories\rocket_0511_trajectory.csv,4.912608953947915,-1.8730021756230184
6,297.88255365580653,88.505020800085,Pro75-3G,0.0551868313046883,13.785627932360658,"(15.490430893447185, 15.490430893447185, 0.029496894304817778)",1.7106556895640972,0.4061134632693667,2.4967100225553,elyptique,3,0.3256300920087039,0.1986272966244143,0.1773087345608583,0.0318617990762429,0.0,1.0464335682423591,apogee,rocket_0512,dataset\trajectories\rocket_0512_trajectory.csv,4.912608953947915,-1.8730021756230184
9,23.293456709416485,86.54560991538965,Pro75-3G,0.0606746436351705,5.533635785330484,"(4.196034923640727, 4.196034923640727, 0.023249610051651617)",2.2295000656380104,0.2070556278402155,2.866861876701855,trapezoidal,3,0.2755198145885057,0.100610396967827,0.2088207085356453,0.0641491197112932,0.0,0.8528660256007149,apogee,rocket_0513,dataset\trajectories\rocket_0513_trajectory.csv,4.7680824548482805,1.2300022932810386
8,100.45970181728036,87.77414857977752,Pro75M1670,0.0495657090578939,21.93582728192694,"(19.440505368717044, 19.440505368717044, 0.08053955358880795)",1.818434380106775,0.2644662042986719,2.9240482825178438,elyptique,3,0.2664251159428356,0.0998999962430258,0.1189309723070659,0.0558981803623554,0.0,1.0945193598443177,apogee,rocket_0514,dataset\trajectories\rocket_0514_trajectory.csv,-2.551524750699904,-0.621191804091479
9,26.850886429259635,87.8591374274899,Pro75-3G,0.0753687814569097,5.224813278400391,"(4.904480189826241, 4.904480189826241, 0.024892595685316148)",1.8617224642785928,0.4109372507332329,2.9748539452368163,trapezoidal,3,0.2177586635744959,0.1178005934278972,0.1276994931605271,0.0208447704729185,0.0,1.1092948332222368,apogee,rocket_0515,dataset\trajectories\rocket_0515_trajectory.csv,4.7680824548482805,1.2300022932810386
6,202.1924051585914,85.89743881350819,Pro54-5G Barasinga,0.0523585339214578,16.705748284212603,"(10.037907554481235, 10.037907554481235, 0.02768701244773366)",1.2263013579046738,0.3331356003582969,1.7141192818579984,trapezoidal,3,0.2714200373890164,0.1806836981003511,0.1067230755257533,0.0304729848387482,0.0,1.0204572486760584,apogee,rocket_0516,dataset\trajectories\rocket_0516_trajectory.csv,4.912608953947915,-1.8730021756230184
2,39.6643651342706,86.63393847687436,Pro54-5G Barasinga,0.0794366555663598,12.380584706806747,"(15.304469477746858, 15.304469477746858, 0.05142487072742881)",1.6662593709308753,0.3637174889490823,2.1155305877481254,elyptique,4,0.2689501407880291,0.0656062392992237,0.2396485032278523,0.0423866269944119,0.0,1.0764276987179366,apogee,rocket_0517,dataset\trajectories\rocket_0517_trajectory.csv,1.608033872343398,0.7061553753772967
1,170.67813518139872,87.4536144743141,Pro75M1670,0.0417862585112406,19.28436382782007,"(13.389784358346157, 13.389784358346157, 0.09255049115313063)",1.6728146090301266,0.5224558255363478,2.294787674246872,trapezoidal,4,0.2226152156624699,0.1520356694802401,0.2438052401040075,0.0339441404309802,0.0,1.09794247630663,apogee,rocket_0518,dataset\trajectories\rocket_0518_trajectory.csv,5.303418361183951,-2.9115936881093742
7,284.890256448354,84.89569325926267,Pro75-3G,0.0494914224443861,15.877805019539714,"(23.443463880075022, 23.443463880075022, 0.022630134994458193)",1.978789727756612,0.2052622608195785,2.666576127203262,trapezoidal,3,0.3091618633465348,0.2051139729875291,0.1934989888310212,0.063863219595959,0.0,0.9850483022566836,apogee,rocket_0519,dataset\trajectories\rocket_0519_trajectory.csv,0.8553557901269276,-0.8668993543738457
2,135.2105007013427,88.81375491402727,Pro75M1670,0.1079435723161169,19.705367460673337,"(16.503365560798848, 16.503365560798848, 0.033151800659719954)",1.5329425385201607,0.4681956367310513,2.4895400686852303,elyptique,4,0.1966720704612437,0.0821167531479539,0.168896568144251,0.041783142449969,0.0,0.8725676492422171,apogee,rocket_0520,dataset\trajectories\rocket_0520_trajectory.csv,1.608033872343398,0.7061553753772967
3,329.3516309293569,86.21516505848803,Pro75M1670,0.0685572637941137,20.42200926073827,"(15.865615721900607, 15.865615721900607, 0.03947769818160263)",1.0224001863850058,0.5365543747721364,1.9031916547093248,trapezoidal,4,0.2415823860464803,0.120955978853071,0.1134592881393336,0.073296579938462,0.0,0.8667613590078791,apogee,rocket_0521,dataset\trajectories\rocket_0521_trajectory.csv,6.967332611352143,2.101370577432974
3,137.9512872667057,88.71926959042518,Pro54-5G Barasinga,0.0457659361692106,12.57926004373721,"(14.819518366615746, 14.819518366615746, 0.0588935356339703)",1.3307660030331332,0.4317818253927779,2.555343282563999,elyptique,4,0.3440792541383752,0.0608023187452118,0.1172221632761316,0.0101733883070631,0.0,1.1920386263944185,apogee,rocket_0522,dataset\trajectories\rocket_0522_trajectory.csv,6.967332611352143,2.101370577432974
2,199.4181342805983,85.18686002435233,Pro54-5G Barasinga,0.0744898801269468,16.56615179149922,"(22.865523834933356, 22.865523834933356, 0.020414843586008202)",0.9999145063402536,0.2919457554928592,1.95854810280035,trapezoidal,4,0.1978488914353908,0.1420426737376434,0.1955731856302706,0.0408730057765509,0.0,0.9358995878600244,apogee,rocket_0523,dataset\trajectories\rocket_0523_trajectory.csv,1.608033872343398,0.7061553753772967
2,33.78873908515513,86.71941884132178,Pro75-3G,0.0473910374328009,13.7198682345951,"(16.7184563723547, 16.7184563723547, 0.018337474428557505)",1.1678219675223571,0.3957186524246158,1.5976742702209714,elyptique,4,0.1873510674153016,0.0885008596606519,0.1738291335665375,0.0901322007771794,0.0,0.8607253926861699,apogee,rocket_0524,dataset\trajectories\rocket_0524_trajectory.csv,1.608033872343398,0.7061553753772967
10,32.61933056757102,88.2358664314914,Pro54-5G Barasinga,0.090545478237006,5.582696938390914,"(3.850093402093377, 3.850093402093377, 0.010603558028314624)",1.2273550528273425,0.4018676069938786,1.7302530958759166,trapezoidal,4,0.3132353454583533,0.084288060522683,0.112454621683672,0.0389844942819274,0.0,0.9111139678943428,apogee,rocket_0525,dataset\trajectories\rocket_0525_trajectory.csv,6.90157337563771,2.578978864499523
1,266.77063859460594,87.09466805414434,Pro75M1670,0.1036305654273558,16.987185482642044,"(25.217712814403015, 25.217712814403015, 0.08293929910968136)",1.0827731611539633,0.2844981082280581,1.5141006351980224,trapezoidal,4,0.2211883003840662,0.0956343659238128,0.2377909798553986,0.0072694296675452,0.0,1.1254566394913952,apogee,rocket_0526,dataset\trajectories\rocket_0526_trajectory.csv,5.303418361183951,-2.9115936881093742
3,32.51702904036135,84.93036437164322,Pro75-3G,0.0882387974720524,14.5518230738328,"(20.355491066837224, 20.355491066837224, 0.027857176816586785)",1.5634469495497103,0.4862363651741264,2.7495291214113093,elyptique,4,0.1788377075697321,0.0536096031972997,0.2123335584838224,0.0860371429360148,0.0,1.0189962329075588,apogee,rocket_0527,dataset\trajectories\rocket_0527_trajectory.csv,6.967332611352143,2.101370577432974
5,187.54980474635715,88.10969914118715,Pro54-5G Barasinga,0.1070685542653599,11.798587523119208,"(7.293041686002946, 7.293041686002946, 0.02487950882050057)",0.8830505792292995,0.2253681096074516,1.621299193203901,elyptique,4,0.2508275633168889,0.1709491389020083,0.1702491334077244,0.0005172392468086,0.0,0.995682244246912,apogee,rocket_0528,dataset\trajectories\rocket_0528_trajectory.csv,6.282744454069812,1.6485011583201494
8,141.45385486344622,86.95012516512824,Pro75M1670,0.1330549580411264,17.103686656201152,"(16.105209504209654, 16.105209504209654, 0.042020039284853816)",1.2095121047590636,0.5801470490614015,2.2498800102444,trapezoidal,4,0.2240491032152806,0.1434733020930937,0.2457168705105833,0.0097771106796905,0.0,1.032557170951998,apogee,rocket_0529,dataset\trajectories\rocket_0529_trajectory.csv,-2.551524750699904,-0.621191804091479
2,261.79260544563994,86.70195372655573,Pro75M1670,0.0669193933825381,24.02025706434967,"(13.7717042542728, 13.7717042542728, 0.11765765906016667)",1.6120939450341127,0.2163280319629867,2.5377353794025588,elyptique,4,0.2756238255371443,0.1843306149955676,0.1095883797032684,0.0359743532835457,0.0,1.1470026521194376,apogee,rocket_0530,dataset\trajectories\rocket_0530_trajectory.csv,1.608033872343398,0.7061553753772967
3,193.5014034885528,84.23320343318174,Pro75M1670,0.1135809678370503,11.227129591879564,"(14.844406296690561, 14.844406296690561, 0.047154400185766374)",1.605910004277899,0.3124202584874701,2.7502270091216445,elyptique,3,0.2140314219247924,0.1063283744410283,0.1891045960818868,0.0879674587144915,0.0,0.9142982914943456,apogee,rocket_0531,dataset\trajectories\rocket_0531_trajectory.csv,6.967332611352143,2.101370577432974
0,206.7299134425711,86.76902637851137,Pro75-3G,0.0529674338081893,6.192312771784372,"(9.108857951087996, 9.108857951087996, 0.029251370710081444)",1.2516712819742282,0.5203920291075907,1.7168290420184684,trapezoidal,4,0.1649286506035077,0.0894569133503024,0.1870478621887402,0.0410131198694599,0.0,1.108908896391943,apogee,rocket_0532,dataset\trajectories\rocket_0532_trajectory.csv,-0.6212437802898702,-4.646500590699122
4,152.2220365653183,85.28541152195415,Pro75M1670,0.1114336283503867,15.117595092802734,"(21.26484310792444, 21.26484310792444, 0.06225618833916246)",1.0918332507460886,0.527348535647747,1.840607754475863,elyptique,4,0.2933355795061793,0.1216003883112743,0.1904764528516902,0.0762558371594867,0.0,0.8750975974562171,apogee,rocket_0533,dataset\trajectories\rocket_0533_trajectory.csv,9.825440919879334,-2.386579214327943
4,146.94402514188704,86.80195056827021,Pro75M1670,0.1200753482866771,6.524482275567651,"(4.208193153838294, 4.208193153838294, 0.019400363995299236)",1.1691881321897302,0.5311696587632797,1.9087513698737089,trapezoidal,3,0.2263660537635073,0.1658819934846484,0.2218861901574448,0.0805369787833669,0.0,1.085313667766474,apogee,rocket_0534,dataset\trajectories\rocket_0534_trajectory.csv,9.825440919879334,-2.386579214327943
8,117.2046186980994,85.41042544230598,Pro75M1670,0.1293202426329095,17.637403459613132,"(17.28430906015973, 17.28430906015973, 0.05656759205919361)",1.599795363964165,0.2687612059569176,2.915305121770098,trapezoidal,4,0.3037375155012658,0.1504984819695549,0.2073703032723018,0.0264543646626198,0.0,0.9765289043309042,apogee,rocket_0535,dataset\trajectories\rocket_0535_trajectory.csv,-2.551524750699904,-0.621191804091479
2,126.173904645286,88.1789951051067,Pro75-3G,0.0909814829408753,19.58836736612245,"(25.18819658801536, 25.18819658801536, 0.04602751244238741)",1.351857544121979,0.2953830364309378,1.951581408499948,elyptique,4,0.2876848559130902,0.1091872225065993,0.156680592289779,0.0604083644681446,0.0,0.9697097559106118,apogee,rocket_0536,dataset\trajectories\rocket_0536_trajectory.csv,1.608033872343398,0.7061553753772967
9,283.42519125234867,84.2298338392127,Pro75-3G,0.1267593584921131,13.86754611825209,"(15.404804071495148, 15.404804071495148, 0.03626638997788488)",1.244900171938377,0.3466586741712051,1.5625335735551902,trapezoidal,3,0.2920953634774672,0.1769410823667722,0.2413550667055193,0.0786574921312768,0.0,1.0595760074980016,apogee,rocket_0537,dataset\trajectories\rocket_0537_trajectory.csv,4.7680824548482805,1.2300022932810386
4,228.54164555152644,85.00892531465374,Pro54-5G Barasinga,0.0401201554961606,24.738655594255047,"(34.14716628914403, 34.14716628914403, 0.03567893929337333)",1.440496884608072,0.236129837771409,1.9605734506959775,trapezoidal,3,0.1807536591632454,0.1230028314430169,0.1831980821799947,0.0586961185943273,0.0,0.9227779543288176,apogee,rocket_0538,dataset\trajectories\rocket_0538_trajectory.csv,9.825440919879334,-2.386579214327943
8,189.8810319783824,86.25717536275351,Pro75M1670,0.0927575139050053,14.83244084060978,"(20.259496583929394, 20.259496583929394, 0.06769148861000937)",1.3805545126458796,0.4399248938740874,2.437522075802309,elyptique,3,0.166390633295739,0.0543260025013162,0.1565046082513943,0.0865305011826519,0.0,0.9512949891447304,apogee,rocket_0539,dataset\trajectories\rocket_0539_trajectory.csv,-2.551524750699904,-0.621191804091479
4,123.75944545806698,87.27226593775366,Pro75M1670,0.0843169728469497,20.07391445685947,"(10.443770950317814, 10.443770950317814, 0.07139901748291144)",0.9217331960678716,0.3833049813959863,1.5108381930259318,trapezoidal,4,0.1804122763345088,0.0949083127827702,0.1792104002902939,0.0744132689326056,0.0,0.8029389130361327,apogee,rocket_0540,dataset\trajectories\rocket_0540_trajectory.csv,9.825440919879334,-2.386579214327943
0,206.2279191344803,87.75881314517115,Pro75-3G,0.0713686026271855,12.902112688735563,"(10.991181588416365, 10.991181588416365, 0.015606270231971258)",1.2898786820199528,0.2703214944293565,2.358774239835008,elyptique,3,0.3152107451525202,0.2403478997939728,0.1432881181852379,0.0996998846933738,0.0,0.8718570095152182,apogee,rocket_0541,dataset\trajectories\rocket_0541_trajectory.csv,-0.6212437802898702,-4.646500590699122
1,158.36793308443052,86.44274589191826,Pro75-3G,0.0431491123718063,17.67286845309338,"(12.228713063510853, 12.228713063510853, 0.03694502569041074)",1.3810666047391775,0.320704410195159,2.657962962386231,elyptique,3,0.2908551454064619,0.2000264228532353,0.1655980353860123,0.0988388244935336,0.0,0.9253577472525992,apogee,rocket_0542,dataset\trajectories\rocket_0542_trajectory.csv,5.303418361183951,-2.9115936881093742
6,220.56396439657368,86.15151784063822,Pro75-3G,0.0731738499993794,23.730154841011924,"(17.183623555106458, 17.183623555106458, 0.04995397055143373)",1.395559270570442,0.3254509538907311,2.506833761979097,trapezoidal,4,0.2476290354016982,0.0614648728030266,0.1511771610477705,0.0925631792285685,0.0,1.1468579153952414,apogee,rocket_0543,dataset\trajectories\rocket_0543_trajectory.csv,4.912608953947915,-1.8730021756230184
7,194.79589287477583,87.57466038510776,Pro75-3G,0.0851934671620835,17.96669476360165,"(23.12214988446403, 23.12214988446403, 0.05436878667425632)",1.12046839671123,0.2687169074870769,1.8679802415851203,elyptique,4,0.3304456292387452,0.0827863835034186,0.1409541131851927,0.0846891217778712,0.0,0.900801986691904,apogee,rocket_0544,dataset\trajectories\rocket_0544_trajectory.csv,0.8553557901269276,-0.8668993543738457
